Topic,Title,ID,Comments,Noushin,Khiem,Anno-3,Label,Likes
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,The right are right,1,0,0,0,9.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Didn't Robert E Lee actually appose slavery? I remember reading that in school. So why are the alt right even trying to help keep his statue up?,1,0,0,0,5.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"No Straw please, cuz I don't suck and I love Turtles!",0,0,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Can we remove these statues already. Enough is enough.,0,0,0,0,8.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Let's hope this time the protesters bring something with them to protect themselves .,0,0,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,The media is dividing the country!!!,0,1,1,1,17.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Trump was right. On the left, you had this Antifa group who are total troublemakers. But the liberal media wants to give them a pass and only attack the extremists on the right because it serves their biased narrative. Moreover, when Trump said there are good people on both sides I understood him to be talking more generally about good people on both sides of the Robert E. Lee monument issue. And there again he is right. I don’t buy that everybody who wanted to keep the confederate statues was evil. But the liberal media did want you to believe that because to them that is the opposition. So they framed the entire issue to their liking, just as they always do.",0,1,1,1,7.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Why even bring this back up, you're only giving them cause to celebrate,I miss the days when boycott meant ignoring stupid people.",0,0,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,It was the beginning of protesters fighting like thugs on the streets,0,0,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Protesting the destruction of a public statue in 2017 makes you a white nationalist now?! That's what ABC just said!
........... FAIL",0,0,0,0,3.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Another year of Insecured Single white men marching so they can feel like they're better than people of color....
They haven't done anything positive in there miserable lives, so they blame it on people of color.",0,0,0,0,3.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Wow the news report was completely wrong..fake news.,0,1,1,1,1.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Right wing more like wrong wing,0,0,0,0,1.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Thank you president trump for your dedication and leadership to this country,0,0,0,0,4.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Thank you for sharing what President Trump was actually saying because Dems at the DNC 2020 tonight are using words out of context to defame our sitting President about this incident!,0,0,1,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I don’t see them being racist towards colored people. They only show that they’re proud to be white, just how us black people show pride for being black. It only becomes racist when the Antifa start attacking them and pushing their buttons. Everyone has the right to be proud of their race. Just because they say white power doesn’t mean they’re Nazi/Racist. Just how we don’t think Black Power to be Racist.",0,1,0,0,3.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"The statue of Confederate General Albert Pike is still up in DC. He wrote ""Morals and Dogma"", often referred to as the Masonic Bible, where in it he says that Lucifer is the true light bearer. Since everyone in DC is a satanist, don't expect to see this one come down anytime soon.",0,0,1,0,20.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"When you start hiding the bad parts of history, you doom yourselves to repeat history.",0,0,0,0,2.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It's all about southern white culture. These monuments were all erected after the civil war. They saying these people have no right to their heritage.,0,0,0,0,103.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I searched for an update from TODAY yet You Boob keeps giving me these videos. 
What the heck!? 
Agenda much?",0,0,1,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It's history. Taking down statues will not change it.,0,0,0,0,3.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I heard there was a helicopter crash near by. Also, i've heard about David Duke's statement. Now the liberal media will take what he said to brand all Trump supporters as racist pigs.",0,0,1,0,6.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Good!,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,That's so dumb. Keep the statue there....,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Member freedom? Oh yeaaaah ... I memba! #liberalsarentliberal,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I think a monument or a statue that has been in place for very very long time and it should be grandfathered in and no one should have a right to remove it,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Ｎｏ　ＫＫＫ,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,This is donkey dung!,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,HOLY COW! ! Total BS!! Violence caused by ANTIFA!!,0,0,1,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Actually 3 dead,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,2nd Civil War here?...,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,im ready,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,unite the right!,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Still waiting for the Media and the Senators to come out say what it really is! The left Trying to erase our History and remove all Confederate Statues. But i keep hearing White Nationalists and White Supremecy! Starting to look like all Media is on the Left side!,0,0,1,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I am Robert E Lee.,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"The south didn't. Get God's. Message when they lost the war! They should of repented for slavery! And educated their former slaves. THEY didn't ,so God punished them with poverty and ignorance!",0,0,0,0,2.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Trying hard to divert attention from North Korean problem, which puts China as the Kimmie puppet masters.
so sad.",1,1,1,1,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Make that 3 dead now!,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,We are still in the caveman ages,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,These rallies are just another leftist attempt to lie about the right. Don't repeat history's mistakes.,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"We got here for 2 reasons. The first is that these cities are literally removing our countries history because of people's feelings which is angering people. And second, because if you're proud to be white or American, it's considered racist. Although, if you're proud to be anything else, it's not considered racist and that double standard also angers people.",0,0,0,0,106.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It was a left-wing nut did it,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Spin spin spin! Fox about 1 percent of the people there we displaying swastikas.,1,1,0,1,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,that statues worth that much problems it's just part of our history we should just leave it alone,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Pushing identity politics has brought this.,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,They have a statue at the German cemetery in Belgium.Its a soldier....,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,IF they dont want the statue ill take it and put it in my field in colorado i think itll look nice sitting there,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Dj,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"This is the first time Muslim are screaming.. ""YES, IT'S NOT US"" pray Allah!!!",1,1,0,1,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,✊🏾 power to the people.,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Tell me who are the real nazis?,1,1,1,1,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Too much oppression against white people. Too much BLM lies against white people. Too much bias and bigotry against white people. And so now, they wake up, they fight, they resist, and they defend.

Folks, remember this: Justice is never a gift from corrupt medias and politicians. You have to fight to earn it.",1,0,0,0,58.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,The news reports seem to have a leftist slant!,1,1,0,1,8.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"There's only one reason we are at this point. It's 8 years of Obama. Before Obama I remember talking to my friends about my kids and how they never talk about race, they never notice race, they have friends of every different race and none of them ever even mention it. I remember thinking we've finally got past race with the next generation. Then Obama became president and its been nothing but race this and race that. I just want to thank Obama and the Democratic Party for setting race relations back 40 years.",1,1,1,1,2.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Nazis ?? I saw a lot of footage.....I didn't see any Nazis......if you say Nazi ..... you better show some actual Nazis ! FAKE ....,1,1,0,1,3.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,There is no confederacy. So why?,1,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I need to learn more about the confederates. Idk what they stood for but if it's worth people fighting tooth and nail over, it's got to be crucial to understanding and formulating a proper dialogue.",0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Keep taking away from the whites and give to others won't work out well, just as planned. Make it illegal to talk about granddaddy being a slave if the statues have to go so does that language.",0,0,1,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,don't forget on history,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It is time for the South to rise again.,0,0,0,0,0.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,*YOU WILL NOT REPLACE US! YOU WILL NOT REPLACE US!*,0,0,0,0,1.0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Those southern people aren't going to put with the crap that goes on in California.,0,0,0,0,1.0
